engine,engine_version,sample_id,source,content_type,style,font,level,cer,wer,cer_strict,exact,ms
tesseract,5.3.4,syn0209,synthetic,sentence,naskh,scheherazade,heavy,0.9047619047619048,1.4444444444444444,0.9523809523809523,False,102.9060710000067
tesseract,5.3.4,syn0210,synthetic,sentence,nastaliq,noto-nastaliq,clean,0.21052631578947367,0.5555555555555556,0.21052631578947367,False,40.69619599999896
tesseract,5.3.4,syn0211,synthetic,sentence,nastaliq,noto-nastaliq,mild,0.23684210526315788,0.5555555555555556,0.23684210526315788,False,61.1792550000132
tesseract,5.3.4,syn0212,synthetic,sentence,nastaliq,noto-nastaliq,heavy,1.0,1.0,1.0,False,30.551174000038372
tesseract,5.3.4,syn0213,synthetic,sentence,nastaliq,gulzar,clean,0.5526315789473685,1.0,0.5526315789473685,False,39.91676999999072
tesseract,5.3.4,syn0214,synthetic,sentence,nastaliq,gulzar,mild,0.21052631578947367,0.4444444444444444,0.21052631578947367,False,50.51383599999326
tesseract,5.3.4,syn0215,synthetic,sentence,nastaliq,gulzar,heavy,0.15789473684210525,0.4444444444444444,0.15789473684210525,False,41.72933099999909
tesseract,5.3.4,syn0216,synthetic,sentence,naskh,lateef,clean,0.0,0.0,0.0,True,43.116065999981856
tesseract,5.3.4,syn0217,synthetic,sentence,naskh,lateef,mild,0.0,0.0,0.0,True,44.74841899997273
tesseract,5.3.4,syn0218,synthetic,sentence,naskh,lateef,heavy,1.0,1.0,1.0,False,38.85481999998319
tesseract,5.3.4,syn0219,synthetic,sentence,naskh,noto-naskh,clean,0.0,0.0,0.0,True,43.8645869999732
tesseract,5.3.4,syn0220,synthetic,sentence,naskh,noto-naskh,mild,0.0,0.0,0.0,True,57.16918500002066
tesseract,5.3.4,syn0221,synthetic,sentence,naskh,noto-naskh,heavy,1.0,1.0,1.0,False,33.989221000013
tesseract,5.3.4,syn0222,synthetic,sentence,naskh,scheherazade,clean,0.0,0.0,0.0,True,47.73309600000175
tesseract,5.3.4,syn0223,synthetic,sentence,naskh,scheherazade,mild,0.0,0.0,0.0,True,55.97641899998962
tesseract,5.3.4,syn0224,synthetic,sentence,naskh,scheherazade,heavy,0.7631578947368421,1.0,0.7631578947368421,False,86.43112999999403
tesseract,5.3.4,syn0225,synthetic,sentence,nastaliq,noto-nastaliq,clean,0.27906976744186046,0.8,0.27906976744186046,False,45.704372999978204
tesseract,5.3.4,syn0226,synthetic,sentence,nastaliq,noto-nastaliq,mild,0.7674418604651163,1.0,0.7674418604651163,False,72.73593600001504
tesseract,5.3.4,syn0227,synthetic,sentence,nastaliq,noto-nastaliq,heavy,1.0,1.0,1.0,False,74.60040799998069
tesseract,5.3.4,syn0228,synthetic,sentence,nastaliq,gulzar,clean,0.3023255813953488,0.9,0.3023255813953488,False,43.06842599999072
tesseract,5.3.4,syn0229,synthetic,sentence,nastaliq,gulzar,mild,0.4186046511627907,0.9,0.4186046511627907,False,66.20900399997254
tesseract,5.3.4,syn0230,synthetic,sentence,nastaliq,gulzar,heavy,1.0,1.0,1.0,False,38.703034000036496
tesseract,5.3.4,syn0231,synthetic,sentence,naskh,lateef,clean,0.0,0.0,0.0,True,43.70217300004242
tesseract,5.3.4,syn0232,synthetic,sentence,naskh,lateef,mild,1.0,1.0,1.0,False,28.924082999992606
tesseract,5.3.4,syn0233,synthetic,sentence,naskh,lateef,heavy,0.20930232558139536,0.4,0.20930232558139536,False,57.50149899995449
tesseract,5.3.4,syn0234,synthetic,sentence,naskh,noto-naskh,clean,0.0,0.0,0.0,True,56.16263399997479
tesseract,5.3.4,syn0235,synthetic,sentence,naskh,noto-naskh,mild,0.0,0.0,0.0,True,57.2045939999839
tesseract,5.3.4,syn0236,synthetic,sentence,naskh,noto-naskh,heavy,1.0,1.0,1.0,False,39.338950000001205
tesseract,5.3.4,syn0237,synthetic,sentence,naskh,scheherazade,clean,0.0,0.0,0.0,True,52.83379799999466
tesseract,5.3.4,syn0238,synthetic,sentence,naskh,scheherazade,mild,0.0,0.0,0.0,True,61.01212999999461
tesseract,5.3.4,syn0239,synthetic,sentence,naskh,scheherazade,heavy,0.7674418604651163,1.5,0.7674418604651163,False,101.57916600002181
tesseract,5.3.4,syn0240,synthetic,sentence,nastaliq,noto-nastaliq,clean,1.0,1.0,1.0,False,25.105494000001727
tesseract,5.3.4,syn0241,synthetic,sentence,nastaliq,noto-nastaliq,mild,1.0,1.0,1.0,False,26.675775000001067
tesseract,5.3.4,syn0242,synthetic,sentence,nastaliq,noto-nastaliq,heavy,0.38095238095238093,0.8888888888888888,0.38095238095238093,False,67.62452999998914
tesseract,5.3.4,syn0243,synthetic,sentence,nastaliq,gulzar,clean,0.19047619047619047,0.7777777777777778,0.19047619047619047,False,46.83549700001777
tesseract,5.3.4,syn0244,synthetic,sentence,nastaliq,gulzar,mild,0.19047619047619047,0.6666666666666666,0.19047619047619047,False,44.63686299999381
tesseract,5.3.4,syn0245,synthetic,sentence,nastaliq,gulzar,heavy,1.0,1.0,1.0,False,33.95141699996884
tesseract,5.3.4,syn0246,synthetic,sentence,naskh,lateef,clean,0.0,0.0,0.0,True,50.877194000008785
tesseract,5.3.4,syn0247,synthetic,sentence,naskh,lateef,mild,0.9047619047619048,1.0,0.9047619047619048,False,68.62356999999975
tesseract,5.3.4,syn0248,synthetic,sentence,naskh,lateef,heavy,1.0,1.0,1.0,False,43.514799000035964
tesseract,5.3.4,syn0249,synthetic,sentence,naskh,noto-naskh,clean,1.0,1.0,1.0,False,22.834541000008812
tesseract,5.3.4,syn0250,synthetic,sentence,naskh,noto-naskh,mild,0.023809523809523808,0.1111111111111111,0.023809523809523808,False,63.27136300001257
tesseract,5.3.4,syn0251,synthetic,sentence,naskh,noto-naskh,heavy,0.30952380952380953,0.6666666666666666,0.30952380952380953,False,48.96761500003777
tesseract,5.3.4,syn0252,synthetic,sentence,naskh,scheherazade,clean,0.0,0.0,0.0,True,50.29758299997411
tesseract,5.3.4,syn0253,synthetic,sentence,naskh,scheherazade,mild,0.0,0.0,0.0,True,56.86414000001605
tesseract,5.3.4,syn0254,synthetic,sentence,naskh,scheherazade,heavy,1.0,1.0,1.0,False,41.17245399999092
tesseract,5.3.4,syn0255,synthetic,sentence,nastaliq,noto-nastaliq,clean,0.23404255319148937,1.0,0.23404255319148937,False,59.00120100000095
tesseract,5.3.4,syn0256,synthetic,sentence,nastaliq,noto-nastaliq,mild,0.7446808510638298,1.0,0.7446808510638298,False,94.08251799999334
tesseract,5.3.4,syn0257,synthetic,sentence,nastaliq,noto-nastaliq,heavy,1.0,1.0,1.0,False,43.22528800003056
tesseract,5.3.4,syn0258,synthetic,sentence,nastaliq,gulzar,clean,0.2765957446808511,0.9,0.2765957446808511,False,45.703112000012425
tesseract,5.3.4,syn0259,synthetic,sentence,nastaliq,gulzar,mild,0.3617021276595745,0.9,0.3617021276595745,False,65.69543000000522
tesseract,5.3.4,syn0260,synthetic,sentence,nastaliq,gulzar,heavy,0.574468085106383,0.9,0.574468085106383,False,81.01487300001509
tesseract,5.3.4,syn0261,synthetic,sentence,naskh,lateef,clean,0.0,0.0,0.0,True,50.605071000006774
tesseract,5.3.4,syn0262,synthetic,sentence,naskh,lateef,mild,0.0,0.0,0.0,True,53.06116900004554
tesseract,5.3.4,syn0263,synthetic,sentence,naskh,lateef,heavy,0.0,0.0,0.0,True,56.389211999999134
tesseract,5.3.4,syn0264,synthetic,sentence,naskh,noto-naskh,clean,0.0,0.0,0.0,True,57.65308299999106
tesseract,5.3.4,syn0265,synthetic,sentence,naskh,noto-naskh,mild,0.0,0.0,0.0,True,59.81203200002483
tesseract,5.3.4,syn0266,synthetic,sentence,naskh,noto-naskh,heavy,0.0,0.0,0.0,True,66.70543399997086
tesseract,5.3.4,syn0267,synthetic,sentence,naskh,scheherazade,clean,0.0,0.0,0.0,True,48.8806639999666
tesseract,5.3.4,syn0268,synthetic,sentence,naskh,scheherazade,mild,0.0,0.0,0.0,True,61.40524399995684
tesseract,5.3.4,syn0269,synthetic,sentence,naskh,scheherazade,heavy,1.0,1.0,1.0,False,45.20040099998823
tesseract,5.3.4,syn0270,synthetic,sentence,nastaliq,noto-nastaliq,clean,0.35135135135135137,0.875,0.35135135135135137,False,40.75149199996986
tesseract,5.3.4,syn0271,synthetic,sentence,nastaliq,noto-nastaliq,mild,0.3783783783783784,0.875,0.3783783783783784,False,57.757640000033916
tesseract,5.3.4,syn0272,synthetic,sentence,nastaliq,noto-nastaliq,heavy,1.0,1.0,1.0,False,31.280657000024803
tesseract,5.3.4,syn0273,synthetic,sentence,nastaliq,gulzar,clean,0.21621621621621623,0.625,0.21621621621621623,False,39.12700099999711
tesseract,5.3.4,syn0274,synthetic,sentence,nastaliq,gulzar,mild,0.32432432432432434,0.75,0.32432432432432434,False,44.562773999984984
tesseract,5.3.4,syn0275,synthetic,sentence,nastaliq,gulzar,heavy,0.40540540540540543,1.0,0.40540540540540543,False,43.57669899997063
tesseract,5.3.4,syn0276,synthetic,sentence,naskh,lateef,clean,0.0,0.0,0.0,True,38.03516900001114
tesseract,5.3.4,syn0277,synthetic,sentence,naskh,lateef,mild,0.0,0.0,0.0,True,40.63216600002306
tesseract,5.3.4,syn0278,synthetic,sentence,naskh,lateef,heavy,1.0,1.0,1.0,False,27.28510700001152
tesseract,5.3.4,syn0279,synthetic,sentence,naskh,noto-naskh,clean,0.0,0.0,0.0,True,42.16299900002696
tesseract,5.3.4,syn0280,synthetic,sentence,naskh,noto-naskh,mild,0.0,0.0,0.0,True,50.004402999945796
tesseract,5.3.4,syn0281,synthetic,sentence,naskh,noto-naskh,heavy,0.10810810810810811,0.5,0.10810810810810811,False,38.967684999988705
tesseract,5.3.4,syn0282,synthetic,sentence,naskh,scheherazade,clean,0.0,0.0,0.0,True,38.921340999991116
tesseract,5.3.4,syn0283,synthetic,sentence,naskh,scheherazade,mild,0.0,0.0,0.0,True,40.51135399998884
tesseract,5.3.4,syn0284,synthetic,sentence,naskh,scheherazade,heavy,1.0,1.0,1.0,False,32.55846100000781
tesseract,5.3.4,syn0285,synthetic,sentence,nastaliq,noto-nastaliq,clean,0.25,0.75,0.25,False,38.274432000036995
tesseract,5.3.4,syn0286,synthetic,sentence,nastaliq,noto-nastaliq,mild,0.19444444444444445,0.625,0.19444444444444445,False,58.803429999954915
tesseract,5.3.4,syn0287,synthetic,sentence,nastaliq,noto-nastaliq,heavy,0.3333333333333333,0.75,0.3333333333333333,False,43.46192200000587
tesseract,5.3.4,syn0288,synthetic,sentence,nastaliq,gulzar,clean,0.25,0.75,0.25,False,35.71163600003047
tesseract,5.3.4,syn0289,synthetic,sentence,nastaliq,gulzar,mild,0.9166666666666666,1.0,0.9166666666666666,False,52.80669100000068
tesseract,5.3.4,syn0290,synthetic,sentence,nastaliq,gulzar,heavy,0.25,0.625,0.25,False,40.569147999974575
tesseract,5.3.4,syn0291,synthetic,sentence,naskh,lateef,clean,0.0,0.0,0.0,True,40.666532999978244
tesseract,5.3.4,syn0292,synthetic,sentence,naskh,lateef,mild,0.0,0.0,0.0,True,53.607139000007464
tesseract,5.3.4,syn0293,synthetic,sentence,naskh,lateef,heavy,1.0,1.0,1.0,False,31.398150000029545
tesseract,5.3.4,syn0294,synthetic,sentence,naskh,noto-naskh,clean,0.0,0.0,0.0,True,49.55088000002661
tesseract,5.3.4,syn0295,synthetic,sentence,naskh,noto-naskh,mild,0.0,0.0,0.0,True,52.42558200001213
tesseract,5.3.4,syn0296,synthetic,sentence,naskh,noto-naskh,heavy,1.0,1.0,1.0,False,37.29139000000714
tesseract,5.3.4,syn0297,synthetic,sentence,naskh,scheherazade,clean,0.0,0.0,0.0,True,44.908856999995805
tesseract,5.3.4,syn0298,synthetic,sentence,naskh,scheherazade,mild,0.0,0.0,0.0,True,50.224708999962786
tesseract,5.3.4,syn0299,synthetic,sentence,naskh,scheherazade,heavy,1.0,1.0,1.0,False,40.89490499995918
tesseract,5.3.4,syn0300,synthetic,numeric,nastaliq,noto-nastaliq,mild,0.5,1.0,0.5,False,24.810064000007515
tesseract,5.3.4,syn0301,synthetic,numeric,nastaliq,gulzar,mild,1.0,1.0,1.0,False,29.124522000017805
tesseract,5.3.4,syn0302,synthetic,numeric,naskh,lateef,mild,0.875,1.0,0.875,False,30.574424000008094
tesseract,5.3.4,syn0303,synthetic,numeric,naskh,noto-naskh,mild,1.0,1.0,1.0,False,30.19626299999345
tesseract,5.3.4,syn0304,synthetic,numeric,naskh,scheherazade,mild,0.0,0.0,0.0,True,27.273868999998285
tesseract,5.3.4,syn0305,synthetic,numeric,nastaliq,noto-nastaliq,mild,0.3,1.0,0.3,False,33.845723000013095
tesseract,5.3.4,syn0306,synthetic,numeric,nastaliq,gulzar,mild,0.4,1.0,0.4,False,30.0227760000098
tesseract,5.3.4,syn0307,synthetic,numeric,naskh,lateef,mild,0.4,0.5,0.4,False,27.76614299995117
tesseract,5.3.4,syn0308,synthetic,numeric,naskh,noto-naskh,mild,0.6,1.0,0.6,False,41.36693399999558
tesseract,5.3.4,syn0309,synthetic,numeric,naskh,scheherazade,mild,0.8,1.0,0.8,False,30.874261999997543
tesseract,5.3.4,syn0310,synthetic,numeric,nastaliq,noto-nastaliq,mild,0.16666666666666666,0.5,0.16666666666666666,False,29.815774999974565
tesseract,5.3.4,syn0311,synthetic,numeric,nastaliq,gulzar,mild,0.16666666666666666,0.5,0.16666666666666666,False,28.294563999963884
tesseract,5.3.4,syn0312,synthetic,numeric,naskh,lateef,mild,0.0,0.0,0.0,True,32.39258100001052
tesseract,5.3.4,syn0313,synthetic,numeric,naskh,noto-naskh,mild,0.0,0.0,0.0,True,30.799047999948925
tesseract,5.3.4,syn0314,synthetic,numeric,naskh,scheherazade,mild,0.0,0.0,0.0,True,28.219039000020985
tesseract,5.3.4,syn0315,synthetic,numeric,nastaliq,noto-nastaliq,mild,0.75,1.0,0.75,False,34.02128499999435
tesseract,5.3.4,syn0316,synthetic,numeric,nastaliq,gulzar,mild,0.75,1.0,0.75,False,34.341595999990204
tesseract,5.3.4,syn0317,synthetic,numeric,naskh,lateef,mild,0.6666666666666666,1.0,0.6666666666666666,False,34.18453300002966
tesseract,5.3.4,syn0318,synthetic,numeric,naskh,noto-naskh,mild,0.6666666666666666,1.0,0.6666666666666666,False,33.165539999970406
tesseract,5.3.4,syn0319,synthetic,numeric,naskh,scheherazade,mild,0.6666666666666666,1.0,0.6666666666666666,False,34.794360000034885
tesseract,5.3.4,syn0320,synthetic,numeric,nastaliq,noto-nastaliq,mild,0.4444444444444444,1.0,0.4444444444444444,False,39.8188629999936
tesseract,5.3.4,syn0321,synthetic,numeric,nastaliq,gulzar,mild,0.6666666666666666,1.0,0.6666666666666666,False,31.643667000025744
tesseract,5.3.4,syn0322,synthetic,numeric,naskh,lateef,mild,1.0,1.0,1.0,False,35.0448960000449
tesseract,5.3.4,syn0323,synthetic,numeric,naskh,noto-naskh,mild,0.6666666666666666,1.0,0.7777777777777778,False,29.862984000033066
tesseract,5.3.4,syn0324,synthetic,numeric,naskh,scheherazade,mild,0.6666666666666666,1.0,0.7777777777777778,False,37.644032999992305
tesseract,5.3.4,syn0325,synthetic,numeric,nastaliq,noto-nastaliq,mild,0.4,1.0,0.4,False,25.859580000030746
tesseract,5.3.4,syn0326,synthetic,numeric,nastaliq,gulzar,mild,0.9,1.0,0.9,False,27.83748199999536
tesseract,5.3.4,syn0327,synthetic,numeric,naskh,lateef,mild,0.0,0.0,0.0,True,26.519354000015483
tesseract,5.3.4,syn0328,synthetic,numeric,naskh,noto-naskh,mild,0.2,0.5,0.2,False,28.14066799999182
tesseract,5.3.4,syn0329,synthetic,numeric,naskh,scheherazade,mild,0.2,0.5,0.2,False,29.710283999975218
tesseract,5.3.4,syn0330,synthetic,numeric,nastaliq,noto-nastaliq,mild,0.625,1.0,0.75,False,24.499545000026046
tesseract,5.3.4,syn0331,synthetic,numeric,nastaliq,gulzar,mild,0.375,0.5,0.375,False,25.0614500000097
tesseract,5.3.4,syn0332,synthetic,numeric,naskh,lateef,mild,0.5,1.0,0.5,False,30.860985999993318
tesseract,5.3.4,syn0333,synthetic,numeric,naskh,noto-naskh,mild,1.0,1.0,1.0,False,30.365385999971295
tesseract,5.3.4,syn0334,synthetic,numeric,naskh,scheherazade,mild,0.0,0.0,0.0,True,26.532205000023623
tesseract,5.3.4,syn0335,synthetic,numeric,nastaliq,noto-nastaliq,mild,0.631578947368421,1.0,0.631578947368421,False,38.736021000033816
tesseract,5.3.4,syn0336,synthetic,numeric,nastaliq,gulzar,mild,0.3684210526315789,0.6666666666666666,0.3684210526315789,False,36.59928900003706
tesseract,5.3.4,syn0337,synthetic,numeric,naskh,lateef,mild,0.05263157894736842,0.16666666666666666,0.05263157894736842,False,40.93087100000048
tesseract,5.3.4,syn0338,synthetic,numeric,naskh,noto-naskh,mild,0.05263157894736842,0.16666666666666666,0.05263157894736842,False,41.376792999983536
tesseract,5.3.4,syn0339,synthetic,numeric,naskh,scheherazade,mild,0.8947368421052632,1.0,0.8947368421052632,False,45.817988000010246
tesseract,5.3.4,syn0340,synthetic,numeric,nastaliq,noto-nastaliq,mild,0.6,2.0,0.6,False,33.94417900000235
tesseract,5.3.4,syn0341,synthetic,numeric,nastaliq,gulzar,mild,0.9,2.0,0.9,False,42.36616499997581
tesseract,5.3.4,syn0342,synthetic,numeric,naskh,lateef,mild,0.7,2.0,0.7,False,42.1207759999902
tesseract,5.3.4,syn0343,synthetic,numeric,naskh,noto-naskh,mild,0.9,2.0,0.9,False,41.36354399997799
tesseract,5.3.4,syn0344,synthetic,numeric,naskh,scheherazade,mild,0.7,1.0,0.7,False,30.778995999980907
tesseract,5.3.4,syn0345,synthetic,numeric,nastaliq,noto-nastaliq,mild,1.0,1.0,1.0,False,28.24644200001103
tesseract,5.3.4,syn0346,synthetic,numeric,nastaliq,gulzar,mild,0.5714285714285714,1.0,0.5714285714285714,False,26.89508299999943
tesseract,5.3.4,syn0347,synthetic,numeric,naskh,lateef,mild,0.42857142857142855,0.5,0.42857142857142855,False,25.618139000016527
tesseract,5.3.4,syn0348,synthetic,numeric,naskh,noto-naskh,mild,0.2857142857142857,0.5,0.2857142857142857,False,26.715835999993942
tesseract,5.3.4,syn0349,synthetic,numeric,naskh,scheherazade,mild,1.0,1.0,1.0,False,33.822122000003674
easyocr,1.7.2,syn0000,synthetic,sentence,nastaliq,noto-nastaliq,clean,0.1111111111111111,0.42857142857142855,0.1388888888888889,False,272.89421799997626
easyocr,1.7.2,syn0001,synthetic,sentence,nastaliq,noto-nastaliq,mild,0.08333333333333333,0.42857142857142855,0.1111111111111111,False,230.04351699995595
easyocr,1.7.2,syn0002,synthetic,sentence,nastaliq,noto-nastaliq,heavy,0.1388888888888889,0.5714285714285714,0.19444444444444445,False,261.45487299999104
easyocr,1.7.2,syn0003,synthetic,sentence,nastaliq,gulzar,clean,0.2222222222222222,0.5714285714285714,0.2777777777777778,False,430.46154300003536
easyocr,1.7.2,syn0004,synthetic,sentence,nastaliq,gulzar,mild,0.1388888888888889,0.42857142857142855,0.16666666666666666,False,216.04892400000608
easyocr,1.7.2,syn0005,synthetic,sentence,nastaliq,gulzar,heavy,0.19444444444444445,0.5714285714285714,0.25,False,428.55344199995216
easyocr,1.7.2,syn0006,synthetic,sentence,naskh,lateef,clean,0.08333333333333333,0.5714285714285714,0.1388888888888889,False,370.0842849999617
easyocr,1.7.2,syn0007,synthetic,sentence,naskh,lateef,mild,0.027777777777777776,0.2857142857142857,0.08333333333333333,False,366.2532270000156
easyocr,1.7.2,syn0008,synthetic,sentence,naskh,lateef,heavy,0.1111111111111111,0.7142857142857143,0.16666666666666666,False,296.55630199999905
easyocr,1.7.2,syn0009,synthetic,sentence,naskh,noto-naskh,clean,0.1111111111111111,0.7142857142857143,0.1388888888888889,False,489.6380789999739
easyocr,1.7.2,syn0010,synthetic,sentence,naskh,noto-naskh,mild,0.1111111111111111,0.7142857142857143,0.1388888888888889,False,453.82060399998636
easyocr,1.7.2,syn0011,synthetic,sentence,naskh,noto-naskh,heavy,0.08333333333333333,0.7142857142857143,0.1111111111111111,False,338.36743300003036
easyocr,1.7.2,syn0012,synthetic,sentence,naskh,scheherazade,clean,0.05555555555555555,0.2857142857142857,0.08333333333333333,False,414.59621000001334
easyocr,1.7.2,syn0013,synthetic,sentence,naskh,scheherazade,mild,0.027777777777777776,0.2857142857142857,0.08333333333333333,False,331.8140180000455
easyocr,1.7.2,syn0014,synthetic,sentence,naskh,scheherazade,heavy,0.05555555555555555,0.5714285714285714,0.1111111111111111,False,297.6614859999813
easyocr,1.7.2,syn0015,synthetic,sentence,nastaliq,noto-nastaliq,clean,0.21621621621621623,0.625,0.2972972972972973,False,255.72821000002932
easyocr,1.7.2,syn0016,synthetic,sentence,nastaliq,noto-nastaliq,mild,0.1891891891891892,0.625,0.24324324324324326,False,522.8940140000304
easyocr,1.7.2,syn0017,synthetic,sentence,nastaliq,noto-nastaliq,heavy,0.24324324324324326,0.625,0.2702702702702703,False,438.13824599999407
easyocr,1.7.2,syn0018,synthetic,sentence,nastaliq,gulzar,clean,0.24324324324324326,0.75,0.2702702702702703,False,253.9707190000513
easyocr,1.7.2,syn0019,synthetic,sentence,nastaliq,gulzar,mild,0.1891891891891892,0.75,0.21621621621621623,False,258.7836420000258
easyocr,1.7.2,syn0020,synthetic,sentence,nastaliq,gulzar,heavy,0.2702702702702703,1.0,0.2702702702702703,False,433.5847460000082
easyocr,1.7.2,syn0021,synthetic,sentence,naskh,lateef,clean,0.05405405405405406,0.375,0.10810810810810811,False,365.3344019999736
easyocr,1.7.2,syn0022,synthetic,sentence,naskh,lateef,mild,0.02702702702702703,0.25,0.08108108108108109,False,374.4163990000402
easyocr,1.7.2,syn0023,synthetic,sentence,naskh,lateef,heavy,0.08108108108108109,0.5,0.13513513513513514,False,371.68845799999417
easyocr,1.7.2,syn0024,synthetic,sentence,naskh,noto-naskh,clean,0.10810810810810811,0.5,0.16216216216216217,False,408.0742390000296
easyocr,1.7.2,syn0025,synthetic,sentence,naskh,noto-naskh,mild,0.08108108108108109,0.375,0.10810810810810811,False,294.96052799999006
easyocr,1.7.2,syn0026,synthetic,sentence,naskh,noto-naskh,heavy,0.05405405405405406,0.375,0.08108108108108109,False,296.6626460000157
easyocr,1.7.2,syn0027,synthetic,sentence,naskh,scheherazade,clean,0.05405405405405406,0.25,0.08108108108108109,False,374.6029259999659
easyocr,1.7.2,syn0028,synthetic,sentence,naskh,scheherazade,mild,0.05405405405405406,0.25,0.08108108108108109,False,373.676832000001
easyocr,1.7.2,syn0029,synthetic,sentence,naskh,scheherazade,heavy,0.10810810810810811,0.375,0.16216216216216217,False,295.3222099999948
easyocr,1.7.2,syn0030,synthetic,sentence,nastaliq,noto-nastaliq,clean,0.11363636363636363,0.6363636363636364,0.13636363636363635,False,293.3420410000167
easyocr,1.7.2,syn0031,synthetic,sentence,nastaliq,noto-nastaliq,mild,0.13636363636363635,0.7272727272727273,0.1590909090909091,False,261.2990950000267
easyocr,1.7.2,syn0032,synthetic,sentence,nastaliq,noto-nastaliq,heavy,0.20454545454545456,0.7272727272727273,0.20454545454545456,False,222.54375499994694
easyocr,1.7.2,syn0033,synthetic,sentence,nastaliq,gulzar,clean,0.18181818181818182,0.6363636363636364,0.18181818181818182,False,511.4855620000185
easyocr,1.7.2,syn0034,synthetic,sentence,nastaliq,gulzar,mild,0.22727272727272727,0.7272727272727273,0.22727272727272727,False,436.9557580000105
easyocr,1.7.2,syn0035,synthetic,sentence,nastaliq,gulzar,heavy,0.5681818181818182,0.9090909090909091,0.5681818181818182,False,436.0264700000016
easyocr,1.7.2,syn0036,synthetic,sentence,naskh,lateef,clean,0.06818181818181818,0.5454545454545454,0.09090909090909091,False,450.28843300002563
easyocr,1.7.2,syn0037,synthetic,sentence,naskh,lateef,mild,0.06818181818181818,0.5454545454545454,0.09090909090909091,False,335.59300799998937
easyocr,1.7.2,syn0038,synthetic,sentence,naskh,lateef,heavy,0.045454545454545456,0.36363636363636365,0.06818181818181818,False,413.78374000004214
easyocr,1.7.2,syn0039,synthetic,sentence,naskh,noto-naskh,clean,0.022727272727272728,0.18181818181818182,0.045454545454545456,False,411.2340949999975
easyocr,1.7.2,syn0040,synthetic,sentence,naskh,noto-naskh,mild,0.0,0.0,0.022727272727272728,True,375.2377440000032
easyocr,1.7.2,syn0041,synthetic,sentence,naskh,noto-naskh,heavy,0.09090909090909091,0.36363636363636365,0.09090909090909091,False,336.71352099997875
easyocr,1.7.2,syn0042,synthetic,sentence,naskh,scheherazade,clean,0.045454545454545456,0.2727272727272727,0.045454545454545456,False,411.7788899999937
easyocr,1.7.2,syn0043,synthetic,sentence,naskh,scheherazade,mild,0.09090909090909091,0.5454545454545454,0.09090909090909091,False,421.77068799998096
easyocr,1.7.2,syn0044,synthetic,sentence,naskh,scheherazade,heavy,0.045454545454545456,0.36363636363636365,0.06818181818181818,False,375.63726800004815
easyocr,1.7.2,syn0045,synthetic,sentence,nastaliq,noto-nastaliq,clean,0.17142857142857143,0.7142857142857143,0.17142857142857143,False,256.85428200000615
easyocr,1.7.2,syn0046,synthetic,sentence,nastaliq,noto-nastaliq,mild,0.17142857142857143,0.7142857142857143,0.17142857142857143,False,215.6947209999771
easyocr,1.7.2,syn0047,synthetic,sentence,nastaliq,noto-nastaliq,heavy,0.17142857142857143,0.8571428571428571,0.17142857142857143,False,249.97232799995572
easyocr,1.7.2,syn0048,synthetic,sentence,nastaliq,gulzar,clean,0.17142857142857143,0.8571428571428571,0.17142857142857143,False,218.1189140000015
easyocr,1.7.2,syn0049,synthetic,sentence,nastaliq,gulzar,mild,0.17142857142857143,0.7142857142857143,0.17142857142857143,False,256.32120099999156
easyocr,1.7.2,syn0050,synthetic,sentence,nastaliq,gulzar,heavy,0.17142857142857143,0.8571428571428571,0.2,False,216.00473099999817
easyocr,1.7.2,syn0051,synthetic,sentence,naskh,lateef,clean,0.05714285714285714,0.5714285714285714,0.08571428571428572,False,400.1705809999976
easyocr,1.7.2,syn0052,synthetic,sentence,naskh,lateef,mild,0.08571428571428572,0.5714285714285714,0.11428571428571428,False,332.11387400001513
easyocr,1.7.2,syn0053,synthetic,sentence,naskh,lateef,heavy,0.08571428571428572,0.42857142857142855,0.11428571428571428,False,336.0092269999768
easyocr,1.7.2,syn0054,synthetic,sentence,naskh,noto-naskh,clean,0.0,0.0,0.02857142857142857,True,489.5682310000211
easyocr,1.7.2,syn0055,synthetic,sentence,naskh,noto-naskh,mild,0.05714285714285714,0.2857142857142857,0.05714285714285714,False,408.635739000033
easyocr,1.7.2,syn0056,synthetic,sentence,naskh,noto-naskh,heavy,0.14285714285714285,0.5714285714285714,0.14285714285714285,False,292.88481200001115
easyocr,1.7.2,syn0057,synthetic,sentence,naskh,scheherazade,clean,0.02857142857142857,0.2857142857142857,0.05714285714285714,False,367.55462600001465
easyocr,1.7.2,syn0058,synthetic,sentence,naskh,scheherazade,mild,0.08571428571428572,0.5714285714285714,0.08571428571428572,False,332.6037079999651
easyocr,1.7.2,syn0059,synthetic,sentence,naskh,scheherazade,heavy,0.05714285714285714,0.5714285714285714,0.08571428571428572,False,295.1997479999591
easyocr,1.7.2,syn0060,synthetic,sentence,nastaliq,noto-nastaliq,clean,0.16326530612244897,0.8181818181818182,0.16326530612244897,False,372.09774999996625
easyocr,1.7.2,syn0061,synthetic,sentence,nastaliq,noto-nastaliq,mild,0.24489795918367346,0.8181818181818182,0.2653061224489796,False,339.90869299998394
easyocr,1.7.2,syn0062,synthetic,sentence,nastaliq,noto-nastaliq,heavy,0.24489795918367346,0.8181818181818182,0.24489795918367346,False,672.3995120000268
